id,content,command_and_control,infection_propagation,secondary_operation,machine_access_control,anti_detection,exfiltration,data_theft,collection,integrity_violation,persistence,destruction,anti_code_analysis,security_degradation,privilege_escalation,availability_violation,anti_behavioral_analysis,discovery
18,"(A screenshot showing the decoding and generation of a string value) The function above uses Windows crypto API to generate a random number of 6 bytes, then dynamically builds and appends the word “OrcaKiller” on to the end of this number.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"In one such example the final product was ""\x61\xBA\xF4\x44\x52\xF1OrcaKiller"" (where \x denotes hexadecimal values).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Once this value has been produced, the malware begins constructing the URI.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,With many pieces of malware the initial communications that it sends out to its command and control server (known as beaconing or phoning home) usually include pieces of information about the victim system.,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,OrcaRAT is no exception.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"The randomly generated values noted above are actually used to encrypt several pieces of information that are extracted from the system, and even the key itself is included.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,(A screenshot showing an encryption function used by OrcaRAT) All of the values extracted from the system are encrypted using the RC4[3] algorithm and then base64 encoded.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,The RC4 encryption key is derived from an MD5 hash[4] of the randomly generated bytes concatenated with the ‘OrcaKiller’ string.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Once the data has been encrypted it is base64 encoded.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Any forward slashes in the base64 string are replaced with a tilde - pseudo code is shown below.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Once all of the values have been encrypted and formatted the URI has the following structure.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,(A screenshot showing the URI structure of OrcaRAT command and control activity) The campaign ID value is constructed using a method similar to that for the encryption key.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,(A screenshot showing the generation of the first hidden string value) It would appear that the authors did not want anybody to be able to easily see this value.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,This now gives us OrcaKiller and wHaLe.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,It would appear that our adversary has a salty sense of humour.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Command and control As with all malware, the command and control functions reveal the true nature and intent of the operators.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Up until now we have only determined how the malware communicates with the server.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,We will now investigate the mechanisms that the server uses to communicate and interact with the victim.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,The command and control routine in OrcaRAT appears to serve two purposes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Interestingly these routines are split in to two branches.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Each branch of command and control activity is determined by the unique response from the remote server.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Command and control takes form of a webpage.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Unlike malware designed by the well-known Comment Crew[5], this group does not hide these commands in HTML comments, but instead places them in plain view.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,The first set of commands force the malware to behave as a simple downloader.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,(A screenshot showing OrcaRAT parsing the HTML code behind a webpage) Upon downloading the webpage from the server the malware looks for specific sets of HTML tags.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,The first set are.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,and the terminating tag.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Once the malware has found these tags it drops in to the first command and control function.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,The malware then extracts the payload text between the HTML tags and runs it through a decryption routine.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,The same encryption key that is sent in the URI string is used to decrypt the text.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Once the payload text has been decrypted the malware treats this as a binary executable file, which is then written to the disk and executed.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,The second set of HTML tags allows the operator to drop the malware in to a set of remote control functions.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,This time the malware searches for the <H1> tag that is terminated by </H1>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Once the payload text between these tags has been extracted it is then decrypted using the encryption key found in the URI string.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,The payload text from this page is much smaller and ultimately points to the command function that the operator has executed.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,"(A screenshot showing the structure of the command and control routines within OrcaRAT) The command and control structure is fairly simplistic but provides the operator with access to the victim machine’s filesystem and command line, and as such allows the attacker to perform various tasks such as executing arbitrary commands or uploading and downloading files from the compromised system.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"After a command and control message is received, OrcaRAT sends an HTTP POST message back to the command and control server.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"Each time that the URI is built it generates a new encryption key, showing that the command and control server is at least serving dynamic content.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"Given the command structure above, it is logical to assume that the command and control server requires an operator to manually issue specific commands to the victim workstation, with the default command likely being ‘sleep’.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Given the information above we can reasonably assume that this malware was most likely designed as a first stage implant.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,"History has shown that malware designed in this way is usually done so to allow the operator an initial level of access to the compromised system, usually for surveying the victim and then deciding whether to deploy a more capable and valuable second stage malware implant.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Detection Once OrcaRAT has been delivered to a victim system there are a number of ways to detect it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Firstly we will cover disk detection using Yara.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,The rule below will detect an OrcaRAT binary executable that has been written to a compromised machine’s disk.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,OrcaRAT can also be detected in two separate ways at the network level using a Snort or Suricata IDS rule.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Detecting malware at different stages of connectivity can be important.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,By creating signatures with a nexus to the kill chain[6] we can determine which stage the intrusion has reached.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,The two signatures below will indicate whether the intrusion has reached the command and control or action-on phases.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Appendix A: Samples of Orca RAT.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Hash C2 07b40312047f204a2c1fbd94fba6f53b adda.lengendport.com f6456b115e325b612e0d144c8090720f tsl.gettrials.com 139b8e1b665bb9237ec51ec4bef22f58 auty.organiccrap.com.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Appendix B: Related indicators.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
